Ni_fraction,Co_fraction,Fe_fraction,Calcination_temp_C,Surface_area_m2g,Oxygen_vacancy_percent,Ni3_Ni2_ratio,Co3_Co2_ratio,ECSA_cm2,Predicted_Overpotential,Uncertainty,EI_score
0.07093960240532417,0.8742561582423134,0.05480423935236245,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.93984063441007,13.645716616010288,201.2941240183998
0.1701677577662802,0.8154338521257387,0.014398390107981052,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.83563211475067,13.540667633618156,201.29496448113252
0.00922701810789362,0.9082797278245438,0.08249325406756258,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.0303569813084,13.724272756900408,201.30608422440798
0.11848351947795455,0.8450312983861288,0.03648518213591667,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.901213562324,13.591784022362049,201.30942953996194
0.20512226412866721,0.7925482338478712,0.002329502023461605,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.82113884643232,13.509751286551458,201.31138755988087
0.07709998750934628,0.8682742491287884,0.05462576336186531,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.95802927494017,13.637990745110393,201.3200385298298
0.14638882926202249,0.827210806059388,0.026400364678589527,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.88530352115185,13.562900588044878,201.32240293310699
0.1464397911120418,0.8270023760719983,0.026557832815959803,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.88712954291617,13.562815885492965,201.3243136574232
0.16575313950561998,0.8153122629394051,0.018934597554974952,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.86920945812963,13.544215416060172,201.32499404206945
0.21001868807490667,0.7882189297827256,0.001762382142367791,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.83093107939644,13.505459136516,201.32547194288043
0.14295568220127547,0.8288382871422315,0.028206030656493075,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.89323124782862,13.56622963691687,201.32700161091176
0.08758504952475883,0.8614530554872933,0.05096189498794779,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.95351193022373,13.625668669227213,201.3278432609965
0.00302688360904568,0.9096192998897604,0.08735381650119389,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.06132961046106,13.732414010212397,201.32891560024865
0.01070244981534613,0.9048994358299564,0.08439811435469746,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.05528834138138,13.721866984926383,201.333421356455
0.17312183235087927,0.8095609686329434,0.017317199016177343,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.87596403466077,13.537136951036148,201.3388270836246
0.15734086528077584,0.8186038792953468,0.02405525542387732,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.896014711935,13.55183925358993,201.3441754583451
0.12878466095748817,0.8356568030683628,0.03555853597414904,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.9248593761741,13.58034591173701,201.3445134644371
0.17771057282960584,0.8058551991580679,0.016434228012326302,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.88147281863243,13.532779641237866,201.34869317739458
0.09813392077561515,0.8530407835670907,0.04882529565729421,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.96528367009168,13.613296095879036,201.35198757421264
0.11606154777125519,0.8424302831871399,0.041508169041604925,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.94633794501564,13.59362536604577,201.35271257896989
0.1814386394564953,0.8030721782848279,0.015489182258676792,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.88354268190156,13.529327284682354,201.3542153972192
0.14938301048209698,0.8217715249725166,0.02884546454538639,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.92078695236853,13.55925246694289,201.36153448542564
0.047701901905898424,0.8809575242306479,0.07134057386345372,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.03850459001802,13.673051499467805,201.3654530905502
0.03418296092402955,0.8884981098580295,0.07731892921794103,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.0574166984335,13.690267455392345,201.36714924304118
0.2129545583589834,0.781820478106942,0.005224963534074645,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.8768974359696,13.50213619837877,201.37476123759083
0.11061771034695933,0.8428734707769634,0.046508818876077274,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.98140963682232,13.599003735215073,201.38240590160726
0.09265325154605714,0.8527607939977584,0.054585954456184416,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.00822769360963,13.618868336394874,201.38935935721474
0.07363291018411633,0.8637775402115365,0.06258954960434715,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.03074706541662,13.640968957912703,201.38977810750393
0.20903937006018072,0.7828061194645793,0.008154510475239962,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.8951823034096,13.505029115595885,201.39015318781372
0.03135847164749283,0.8875902437603718,0.0810512845921354,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.08755872660254,13.693533551598927,201.3940251750036
0.12893820463112202,0.8307714142717118,0.040290381097166206,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.9752650232779,13.579302072346966,201.39596295093094
0.017666523257836037,0.8951271289254853,0.08720634781667869,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.10771162260585,13.711577196481164,201.3961344261247
0.15832203928786903,0.8129788503475941,0.028699110364536873,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.9481637621961,13.54993531221444,201.39822844998164
0.19972666551516366,0.78764421133215,0.012629123152686272,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.91236559057742,13.512593108238924,201.3997724823385
0.1392839725589889,0.8236227068436116,0.03709332059739945,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.9750726622113,13.56852572405019,201.4065469381611
0.05975194862851806,0.8700557717634878,0.07019227960799412,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.06570473476265,13.6574353509929,201.40826938376975
0.21236629526218517,0.778953446143401,0.008680258594413792,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.91143587267374,13.501959220858785,201.40947665181494
0.18258241074333278,0.7962067018240102,0.021210887432656977,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.94756972390942,13.527099846634984,201.42046987727443
0.204895521928748,0.7820469934939865,0.01305748457726541,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.93353300219854,13.507785564784939,201.4257474374136
0.08353222913855456,0.8543185526123969,0.06214921824904862,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.058328971305,13.628709963385568,201.42961900791943
0.08635955522576082,0.8521400001191439,0.0615004446550953,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.06068492976758,13.62534494127316,201.4353399884944
0.010367034852773033,0.8954030250773257,0.09422994006990126,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.15790960887122,13.720844779557378,201.43706482931384
0.10166896374087121,0.8430033236036357,0.05532771265549308,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.0453544908107,13.60795181154745,201.43740267926324
0.01647415915914327,0.8916580596650703,0.09186778117578642,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.15298023628412,13.712548603903594,201.44043163238052
0.09613638878590329,0.8457927836336792,0.058070827580417594,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.05630539384683,13.614075722070364,201.44222967177646
0.14829948182501645,0.8146942235985405,0.037006294576443,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.0033413722594,13.558878125052008,201.44446324720738
0.2430278095819022,0.756006265667866,0.000965924750231828,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.92865932821493,13.477634734084686,201.45102459413025
0.04093764248522973,0.8762642511824602,0.0827981063323101,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.13727529645982,13.680261784181377,201.45701351227845
0.061360897745179624,0.8641237621182932,0.07451534013652716,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.11654463441266,13.654656530034854,201.4618881043778
0.10229810598670619,0.8402319322052463,0.05746996180804753,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.06998923383614,13.60684140793899,201.46314782589715
0.1751677965918469,0.7965428484198654,0.028289354988287663,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.99827094284274,13.532999277367795,201.46527166547494
0.031201701282846408,0.88045881565597,0.08833948306118367,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.16391901979398,13.692625735215593,201.4712932845784
0.17849695190908754,0.7939534831864163,0.027549564904496116,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.0012167501448,13.52986798205233,201.47134876809247
0.219073234494802,0.7682357205159367,0.012691044989261324,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.9752953633791,13.495284942083753,201.48001042129536
